experiment_id,config_path,run_dir,residual_objective,pinned_support,support_stress,hep_update_clip_norm,hep_settling_objective,step,phase,base_loss,residual_loss,loss_delta_from_initial,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,status
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,1,residual_update,3.72165346,3.71527934,-0.00637412,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,2,residual_update,3.72165346,3.70898700,-0.01266646,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,3,residual_update,3.72165346,3.70277739,-0.01887607,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,4,residual_update,3.72165346,3.69665265,-0.02500081,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,5,residual_update,3.72165346,3.69061351,-0.03103995,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,6,residual_update,3.72165346,3.68466115,-0.03699231,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,7,residual_update,3.72165346,3.67879701,-0.04285645,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,8,residual_update,3.72165346,3.67302108,-0.04863238,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,9,residual_update,3.72165346,3.66733623,-0.05431723,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,10,residual_update,3.72165346,3.66174221,-0.05991125,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,11,residual_update,3.72165346,3.65623975,-0.06541371,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,12,residual_update,3.72165346,3.65083051,-0.07082295,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,13,residual_update,3.72165346,3.64551306,-0.07614040,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,14,residual_update,3.72165346,3.64028955,-0.08136391,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,15,residual_update,3.72165346,3.63515925,-0.08649421,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,16,residual_update,3.72165346,3.63012171,-0.09153175,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,17,residual_update,3.72165346,3.62517691,-0.09647655,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,18,residual_update,3.72165346,3.62032413,-0.10132933,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,19,residual_update,3.72165346,3.61556244,-0.10609102,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,20,residual_update,3.72165346,3.61089158,-0.11076188,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,21,residual_update,3.72165346,3.60631037,-0.11534309,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,22,residual_update,3.72165346,3.60181689,-0.11983657,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,23,residual_update,3.72165346,3.59741139,-0.12424207,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,24,residual_update,3.72165346,3.59309149,-0.12856197,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,25,residual_update,3.72165346,3.58885622,-0.13279724,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,26,residual_update,3.72165346,3.58470392,-0.13694954,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,27,residual_update,3.72165346,3.58063316,-0.14102030,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,28,residual_update,3.72165346,3.57664156,-0.14501190,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,29,residual_update,3.72165346,3.57272887,-0.14892459,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,30,residual_update,3.72165346,3.56889176,-0.15276170,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,30,support_stress,3.72165346,4.63250589,0.91085243,,,,,,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,0.00000000,4.63250589,0.00000000,0.63802083,0.00000000,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,0.25000000,4.63244867,0.00059482,0.63802083,0.00139189,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,0.50000000,4.63239145,0.00118989,0.63802083,0.00278187,ok
char_extended_hep_support_stress_temporal_clipped,configs/char_extended_hep_support_stress_temporal_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_temporal_clipped,supervised_ce,False,True,0.01,temporal_consistency_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,1.00000000,4.63227940,0.00237951,0.63802083,0.00556183,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,0,initial,3.72165346,3.72165346,0.00000000,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,1,residual_update,3.72165346,3.71527934,-0.00637412,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,2,residual_update,3.72165346,3.70898700,-0.01266646,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,3,residual_update,3.72165346,3.70277739,-0.01887607,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,4,residual_update,3.72165346,3.69665265,-0.02500081,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,5,residual_update,3.72165346,3.69061351,-0.03103995,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,6,residual_update,3.72165346,3.68466115,-0.03699231,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,7,residual_update,3.72165346,3.67879701,-0.04285645,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,8,residual_update,3.72165346,3.67302108,-0.04863238,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,9,residual_update,3.72165346,3.66733623,-0.05431723,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,10,residual_update,3.72165346,3.66174221,-0.05991125,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,11,residual_update,3.72165346,3.65623975,-0.06541371,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,12,residual_update,3.72165346,3.65083051,-0.07082295,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,13,residual_update,3.72165346,3.64551306,-0.07614040,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,14,residual_update,3.72165346,3.64028955,-0.08136391,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,15,residual_update,3.72165346,3.63515925,-0.08649421,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,16,residual_update,3.72165346,3.63012171,-0.09153175,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,17,residual_update,3.72165346,3.62517691,-0.09647655,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,18,residual_update,3.72165346,3.62032413,-0.10132933,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,19,residual_update,3.72165346,3.61556244,-0.10609102,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,20,residual_update,3.72165346,3.61089158,-0.11076188,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,21,residual_update,3.72165346,3.60631037,-0.11534309,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,22,residual_update,3.72165346,3.60181689,-0.11983657,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,23,residual_update,3.72165346,3.59741139,-0.12424207,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,24,residual_update,3.72165346,3.59309149,-0.12856197,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,25,residual_update,3.72165346,3.58885622,-0.13279724,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,26,residual_update,3.72165346,3.58470392,-0.13694954,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,27,residual_update,3.72165346,3.58063316,-0.14102030,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,28,residual_update,3.72165346,3.57664156,-0.14501190,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,29,residual_update,3.72165346,3.57272887,-0.14892459,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,30,residual_update,3.72165346,3.56889176,-0.15276170,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,30,support_stress,3.72165346,4.63250589,0.91085243,,,,,,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,0.00000000,4.63250589,0.00000000,0.63802083,0.00000000,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,0.25000000,4.63174868,0.00085950,0.63802083,0.00139189,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,0.50000000,4.63099098,0.00171876,0.63802083,0.00278187,ok
char_extended_hep_support_stress_guided_clipped,configs/char_extended_hep_support_stress_guided_clipped.yaml,results/comparisons/colab_extended_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/char_extended_hep_support_stress_guided_clipped,supervised_ce,False,True,0.01,supervised_ce_gradient,30,hep_sweep,3.72165346,4.63250589,0.91085243,1.00000000,4.62947702,0.00343752,0.63802083,0.00556183,ok
