step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
0,1,char_larger_hep_temporal_clipped_objective_gate,initial,supervised_ce,3.71594262,3.71594262,3.71594262,0.00000000,0.00000000,0.00000000,,,,,,cuda,,ok
1,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.70675063,3.71594262,3.83995914,0.00000000,0.00000000,,,,,,cuda,,ok
2,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.69765735,3.71594262,7.67699718,0.00000000,0.00000000,,,,,,cuda,,ok
3,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.68866491,3.71594262,11.50898361,0.00000000,0.00000000,,,,,,cuda,,ok
4,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.67977619,3.71594262,15.33333588,0.00000000,0.00000000,,,,,,cuda,,ok
5,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.67099237,3.71594262,19.14693069,0.00000000,0.00000000,,,,,,cuda,,ok
6,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.66231704,3.71594262,22.94605064,0.00000000,0.00000000,,,,,,cuda,,ok
7,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.65375042,3.71594262,26.72649765,0.00000000,0.00000000,,,,,,cuda,,ok
8,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.64529490,3.71594262,30.48388863,0.00000000,0.00000000,,,,,,cuda,,ok
9,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.63695240,3.71594262,34.21407318,0.00000000,0.00000000,,,,,,cuda,,ok
10,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.62872314,3.71594262,37.91359711,0.00000000,0.00000000,,,,,,cuda,,ok
11,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.62060928,3.71594262,41.57992172,0.00000000,0.00000000,,,,,,cuda,,ok
12,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.61261106,3.71594262,45.21143723,0.00000000,0.00000000,,,,,,cuda,,ok
13,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.60473037,3.71594262,48.80714798,0.00000000,0.00000000,,,,,,cuda,,ok
14,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.59696770,3.71594262,52.36642075,0.00000000,0.00000000,,,,,,cuda,,ok
15,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.58932471,3.71594262,55.88872147,0.00000000,0.00000000,,,,,,cuda,,ok
16,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.58180189,3.71594262,59.37356567,0.00000000,0.00000000,,,,,,cuda,,ok
17,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.57439995,3.71594262,62.82051086,0.00000000,0.00000000,,,,,,cuda,,ok
18,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.56712008,3.71594262,66.22919464,0.00000000,0.00000000,,,,,,cuda,,ok
19,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.55996299,3.71594262,69.59936523,0.00000000,0.00000000,,,,,,cuda,,ok
20,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.55292892,3.71594262,72.93083191,0.00000000,0.00000000,,,,,,cuda,,ok
21,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.54601860,3.71594262,76.23262024,0.00000000,0.00000000,,,,,,cuda,,ok
22,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.53923297,3.71594262,79.56079865,0.00000000,0.00000000,,,,,,cuda,,ok
23,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.53257179,3.71594262,82.85116577,0.00000000,0.00000000,,,,,,cuda,,ok
24,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.52603579,3.71594262,86.17092133,0.00000000,0.00000000,,,,,,cuda,,ok
25,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.51962543,3.71594262,89.47141266,0.00000000,0.00000000,,,,,,cuda,,ok
26,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.51334047,3.71594262,92.73458099,0.00000000,0.00000000,,,,,,cuda,,ok
27,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.50718093,3.71594262,95.95976257,0.00000000,0.00000000,,,,,,cuda,,ok
28,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.50114703,3.71594262,99.14636993,0.00000000,0.00000000,,,,,,cuda,,ok
29,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.49523783,3.71594262,102.29378510,0.00000000,0.00000000,,,,,,cuda,,ok
30,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.48945379,3.71594262,105.40144348,0.00000000,0.00000000,,,,,,cuda,,ok
31,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.48379397,3.71594262,108.46879578,0.00000000,0.00000000,,,,,,cuda,,ok
32,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.47825766,3.71594262,111.49532318,0.00000000,0.00000000,,,,,,cuda,,ok
33,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.47284436,3.71594262,114.48412323,0.00000000,0.00000000,,,,,,cuda,,ok
34,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.46755338,3.71594262,117.52047729,0.00000000,0.00000000,,,,,,cuda,,ok
35,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.46238256,3.71594262,120.51640320,0.00000000,0.00000000,,,,,,cuda,,ok
36,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.45733213,3.71594262,123.47130585,0.00000000,0.00000000,,,,,,cuda,,ok
37,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.45240045,3.71594262,126.38468933,0.00000000,0.00000000,,,,,,cuda,,ok
38,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.44758558,3.71594262,129.32260132,0.00000000,0.00000000,,,,,,cuda,,ok
39,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.44288611,3.71594262,132.22929382,0.00000000,0.00000000,,,,,,cuda,,ok
40,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.43830132,3.71594262,135.09347534,0.00000000,0.00000000,,,,,,cuda,,ok
41,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.43382859,3.71594262,137.91467285,0.00000000,0.00000000,,,,,,cuda,,ok
42,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.42946649,3.71594262,140.69256592,0.00000000,0.00000000,,,,,,cuda,,ok
43,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.42521262,3.71594262,143.42692566,0.00000000,0.00000000,,,,,,cuda,,ok
44,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.42106581,3.71594262,146.11755371,0.00000000,0.00000000,,,,,,cuda,,ok
45,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.41702390,3.71594262,148.76426697,0.00000000,0.00000000,,,,,,cuda,,ok
46,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.41308522,3.71594262,151.36705017,0.00000000,0.00000000,,,,,,cuda,,ok
47,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.40924597,3.71594262,153.92578125,0.00000000,0.00000000,,,,,,cuda,,ok
48,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.40550566,3.71594262,156.50918579,0.00000000,0.00000000,,,,,,cuda,,ok
49,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.40186143,3.71594262,159.05172729,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,0.00000000,3.39831114,0.00000000,0.00000000,0.00000000,cuda,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,0.25000000,3.39830112,0.00009918,0.00000000,0.00000000,cuda,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,0.50000000,3.39829135,0.00019979,0.00000000,0.00000000,cuda,,ok
50,1,char_larger_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.71594262,3.39831114,3.71594262,161.55078125,0.00000000,0.00000000,1.00000000,3.39827180,0.00039887,0.00000000,0.00000000,cuda,,ok
